                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                       1                                     1138                  1.0000000000000000E+001                  2.0000000000000000E-002                  3.1622776601683819E+002                  3.1622776601683819E+002                  2.5320808325510912E+004                  5.7419364141558108E+003                  3.9430555406411334E+000                 -5.2220480534220926E+000                  6.9893620607513551E-001                  3.4811314943975468E-007                  2.8051078980919114E-001                  6.8751605626291202E-005                  5.0095708746424267E-003                  9.2845492890436636E-003                  2.0994599496976362E-003                  1.0000000000000000E+001                  0.0000000000000000E+000                  6.9967040738207338E+000                  1.8986430982813343E-004                  2.8013200240261975E+000                  2.3531230219574640E-002                  2.2977364305665889E-002                  9.3379600985895150E-002                  2.0994599496976452E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999989242898E+000                  3.9343534188649469E+000                  9.9999999879937338E+000                  3.9164285161809422E+000                  2.4790364546114222E+004                  1.0367839505721895E+005                  1.7415727515453890E+007                  6.4166081712930873E+003                  6.4166081712930873E+003                  3.4877879496057545E-031                  4.4778817078851040E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  9.9795632690646381E+009                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.3.2"                                 "CRMATH"                               "20200327" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                      11                  9.9999999999435403E+000                  5.9571176192433628E-001                  4.4274856569191892E+000                 -8.7386538579510873E+000                  3.8763548372761596E+000                  7.0000000000000018E-001                  2.8000000000000014E-001                  1.9999999999999685E-002 
                                      12                  9.9999999999364508E+000                  5.9569883522516986E-001                  4.4301739406344565E+000                 -8.7255647891846095E+000                  3.8912760339945325E+000                  7.0000000000000018E-001                  2.8000000000000014E-001                  1.9999999999999685E-002 
                                      13                  9.9999999999293632E+000                  5.9568629120397254E-001                  4.4328275529751870E+000                 -8.7130178637267370E+000                  3.9057032004183290E+000                  7.0000000000000029E-001                  2.8000000000000014E-001                  1.9999999999999574E-002 
                                      14                  9.9999999999222773E+000                  5.9567410335815563E-001                  4.4354463812764759E+000                 -8.7009723766956775E+000                  3.9196680114613569E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      15                  9.9999999999151878E+000                  5.9566224792218037E-001                  4.4380305279756422E+000                 -8.6893918901593086E+000                  3.9331991903095709E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      16                  9.9999999999081002E+000                  5.9565070350153948E-001                  4.4403683823696962E+000                 -8.6791555736812978E+000                  3.9452442451300325E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      17                  9.9999999999021956E+000                  5.9564130657152603E-001                  4.4424695709747466E+000                 -8.6701470717999367E+000                  3.9559126612733411E+000                  7.0000000000000029E-001                  2.8000000000000008E-001                  1.9999999999999574E-002 
                                      18                  9.9999999998962874E+000                  5.9563210196151606E-001                  4.4455825903906643E+000                 -8.6571371417739584E+000                  3.9714407343809892E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      19                  9.9999999998844764E+000                  5.9561423436789185E-001                  4.4486346141726036E+000                 -8.6446604688455722E+000                  3.9864351435942051E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      20                  9.9999999998785682E+000                  5.9560555277889238E-001                  4.4506448035652024E+000                 -8.6366347577073821E+000                  3.9961520867465641E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      21                  9.9999999998726619E+000                  5.9559702964486638E-001                  4.4536240926819275E+000                 -8.6250063787224498E+000                  4.0103327317604807E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      22                  9.9999999998608509E+000                  5.9558043230011670E-001                  4.4575167633557982E+000                 -8.6101891356611109E+000                  4.0285502610576556E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      23                  9.9999999998490381E+000                  5.9556438986351767E-001                  4.4613285929621762E+000                 -8.5961057333898854E+000                  4.0460368101337671E+000                  7.0000000000000018E-001                  2.8000000000000014E-001                  1.9999999999999685E-002 
                                      24                  9.9999999998372235E+000                  5.9554885761640575E-001                  4.4641322371735859E+000                 -8.5859785341231234E+000                  4.0587064233989345E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      25                  9.9999999998313172E+000                  5.9554126988801626E-001                  4.4659804606287228E+000                 -8.5794292706598139E+000                  4.0669526150509787E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      26                  9.9999999998254125E+000                  5.9553379533706652E-001                  4.4687220856578600E+000                 -8.5698916219898624E+000                  4.0790363758619215E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      27                  9.9999999998135980E+000                  5.9551916984106490E-001                  4.4726663168464063E+000                 -8.5564642645647364E+000                  4.0961746411207658E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      28                  9.9999999997994227E+000                  5.9550215170633947E-001                  4.4768710318751301E+000                 -8.5425228590612896E+000                  4.1141332338969878E+000                  7.0000000000000018E-001                  2.8000000000000014E-001                  1.9999999999999685E-002 
                                      29                  9.9999999997852491E+000                  5.9548566929293301E-001                  4.4809800123842738E+000                 -8.5292611869194239E+000                  4.1313811790948840E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      30                  9.9999999997710738E+000                  5.9546968078867113E-001                  4.4849971591587519E+000                 -8.5166227246768234E+000                  4.1479726069335863E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      31                  9.9999999997568967E+000                  5.9545414917230044E-001                  4.4889262430077856E+000                 -8.5045573132427243E+000                  4.1639556892099776E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      32                  9.9999999997427214E+000                  5.9543904151229698E-001                  4.4927708930677026E+000                 -8.4930202391611527E+000                  4.1793734829265166E+000                  7.0000000000000018E-001                  2.8000000000000014E-001                  1.9999999999999685E-002 
                                      33                  9.9999999997285478E+000                  5.9542432838950166E-001                  4.4984040705105022E+000                 -8.4766500487388861E+000                  4.2015230081102128E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      34                  9.9999999997001972E+000                  5.9539598647086944E-001                  4.5038325678352731E+000                 -8.4612030209596600E+000                  4.2226028591001921E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      35                  9.9999999996860218E+000                  5.9538230870222542E-001                  4.5064903705865484E+000                 -8.4538258256606120E+000                  4.2327723749617387E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      36                  9.9999999996789342E+000                  5.9537558453252282E-001                  4.5082431008064221E+000                 -8.4490303527822928E+000                  4.2394225298329937E+000                  7.0000000000000029E-001                  2.8000000000000008E-001                  1.9999999999999574E-002 
                                      37                  9.9999999996718465E+000                  5.9536893389535717E-001                  4.5108440736494835E+000                 -8.4420133360621445E+000                  4.2492112348476923E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      38                  9.9999999996576712E+000                  5.9535584491417948E-001                  4.5142493790423819E+000                 -8.4329502237670262E+000                  4.2619303268071960E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      39                  9.9999999996434958E+000                  5.9534302510401949E-001                  4.5192521706242301E+000                 -8.4199862952016922E+000                  4.2803388042807677E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      40                  9.9999999996151470E+000                  5.9531813628878483E-001                  4.5240928263780829E+000                 -8.4076461359771297E+000                  4.2980025933324875E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      41                  9.9999999996009716E+000                  5.9530603895821088E-001                  4.5272568906218131E+000                 -8.3997820129956953E+000                  4.3093927970210633E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      42                  9.9999999995867963E+000                  5.9529415772848016E-001                  4.5315686685942236E+000                 -8.3893041217902944E+000                  4.3247343910530178E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      43                  9.9999999995615969E+000                  5.9527353672818628E-001                  4.5369286296818121E+000                 -8.3765484898918263E+000                  4.3436160304889979E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      44                  9.9999999995363957E+000                  5.9525350976643054E-001                  4.5421312615376443E+000                 -8.3644931576134454E+000                  4.3617141196512907E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      45                  9.9999999995111963E+000                  5.9523402841868345E-001                  4.5471850139959793E+000                 -8.3530801836028559E+000                  4.3790911493560412E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      46                  9.9999999994859969E+000                  5.9521504983869711E-001                  4.5520975719887042E+000                 -8.3422576150452983E+000                  4.3958024204586073E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      47                  9.9999999994607958E+000                  5.9519653596124156E-001                  4.5568758639904132E+000                 -8.3319793509081279E+000                  4.4118971062428978E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      48                  9.9999999994355964E+000                  5.9517845281410175E-001                  4.5615260290124136E+000                 -8.3222038946956225E+000                  4.4274191255567610E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      49                  9.9999999994103970E+000                  5.9516076996629985E-001                  4.5660534915845732E+000                 -8.3128917229543191E+000                  4.4424078657596882E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      50                  9.9999999993851976E+000                  5.9514346014731978E-001                  4.5726505913270223E+000                 -8.2997599290274788E+000                  4.4639668711056588E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      51                  9.9999999993347970E+000                  5.9510986573226365E-001                  4.5789452638545001E+000                 -8.2873629805073037E+000                  4.4845122890586149E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      52                  9.9999999993095976E+000                  5.9509353840782175E-001                  4.5830259147945629E+000                 -8.2795485160612916E+000                  4.4976903385198845E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      53                  9.9999999992843982E+000                  5.9507750044855201E-001                  4.5889771306020988E+000                 -8.2684180067522455E+000                  4.5167394537728782E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      54                  9.9999999992339976E+000                  5.9504623104819421E-001                  4.5946524625888641E+000                 -8.2577408514388981E+000                  4.5349931709523812E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      55                  9.9999999992087982E+000                  5.9503097358984913E-001                  4.5983299987660278E+000                 -8.2509207756539542E+000                  4.5467511836872641E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      56                  9.9999999991835971E+000                  5.9501595228931248E-001                  4.6036884493167278E+000                 -8.2410721922614609E+000                  4.5638143649473211E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      57                  9.9999999991331983E+000                  5.9498657880004857E-001                  4.6087833511125114E+000                 -8.2314566305233523E+000                  4.5802367701464837E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      58                  9.9999999991079989E+000                  5.9497221148571378E-001                  4.6120821371292626E+000                 -8.2252455431056077E+000                  4.5908512712303882E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      59                  9.9999999990827995E+000                  5.9495804678821329E-001                  4.6168872265178171E+000                 -8.2161920642875135E+000                  4.6063038813963058E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      60                  9.9999999990323989E+000                  5.9493029782948104E-001                  4.6229662558523028E+000                 -8.2044027627258558E+000                  4.6260925368967847E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      61                  9.9999999989820001E+000                  5.9490328689998562E-001                  4.6287323167133598E+000                 -8.1929710823517325E+000                  4.6450232867063148E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      62                  9.9999999989315995E+000                  5.9487697284144692E-001                  4.6342096602387892E+000                 -8.1818614578729303E+000                  4.6631675100488881E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      63                  9.9999999988812007E+000                  5.9485131877801645E-001                  4.6394200789432469E+000                 -8.1710443446085108E+000                  4.6805880293602034E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      64                  9.9999999988308002E+000                  5.9482629141614507E-001                  4.6443827711600854E+000                 -8.1604946285804285E+000                  4.6973404257033584E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      65                  9.9999999987804014E+000                  5.9480186051173389E-001                  4.6491148096512793E+000                 -8.1501943322136832E+000                  4.7134741107408358E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      66                  9.9999999987300008E+000                  5.9477799824544131E-001                  4.6536315511493651E+000                 -8.1401285298418173E+000                  4.7290332074299002E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      67                  9.9999999986796020E+000                  5.9475467888377687E-001                  4.6579472539086506E+000                 -8.1302842684547301E+000                  4.7440572789666469E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      68                  9.9999999986292014E+000                  5.9473187853049925E-001                  4.6620755374124849E+000                 -8.1206510146947206E+000                  4.7585819363093877E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      69                  9.9999999985788026E+000                  5.9470957487858800E-001                  4.6679918020949431E+000                 -8.1066761999291810E+000                  4.7795010245906022E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      70                  9.9999999984780050E+000                  5.9466637033511105E-001                  4.6734632907228280E+000                 -8.0929393366676585E+000                  4.7994663819903591E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      71                  9.9999999984276045E+000                  5.9464543601932285E-001                  4.6769635581517539E+000                 -8.0840737869382195E+000                  4.8122867117942461E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      72                  9.9999999983772039E+000                  5.9462492178111448E-001                  4.6820077256064847E+000                 -8.0711810814660332E+000                  4.8308378069460529E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      73                  9.9999999982764063E+000                  5.9458508509443919E-001                  4.6867169741529180E+000                 -8.0585251005530374E+000                  4.8486352358174267E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      74                  9.9999999982260057E+000                  5.9456573486964759E-001                  4.6897448494328087E+000                 -8.0503395184191682E+000                  4.8601095123532314E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      75                  9.9999999981756069E+000                  5.9454674342749392E-001                  4.6941295858211927E+000                 -8.0384129138037412E+000                  4.8767746466638151E+000                  7.0000000000000029E-001                  2.8000000000000008E-001                  1.9999999999999574E-002 
                                      76                  9.9999999980748093E+000                  5.9450978229547258E-001                  4.6996225008663890E+000                 -8.0229528259341976E+000                  4.8980515104468401E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      77                  9.9999999979740100E+000                  5.9447410481852814E-001                  4.7047945846575745E+000                 -8.0080576522657481E+000                  4.9183409982989534E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      78                  9.9999999978732124E+000                  5.9443962188530075E-001                  4.7096807888103660E+000                 -7.9936926039168350E+000                  4.9377307750646882E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      79                  9.9999999977724148E+000                  5.9440625305905337E-001                  4.7143108322236706E+000                 -7.9798269923402332E+000                  4.9562973211832944E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      80                  9.9999999976716154E+000                  5.9437392542928669E-001                  4.7187101473732955E+000                 -7.9664330305254474E+000                  4.9741077583001809E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      81                  9.9999999975708178E+000                  5.9434257269495239E-001                  4.7229006430340661E+000                 -7.9534840437763448E+000                  4.9912213169032382E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      82                  9.9999999974700184E+000                  5.9431213448402720E-001                  4.7269013185435247E+000                 -7.9409538178186931E+000                  5.0076905270381582E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      83                  9.9999999973692208E+000                  5.9428255579498934E-001                  4.7326292205351344E+000                 -7.9229871821533830E+000                  5.0312856787405851E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      84                  9.9999999971676239E+000                  5.9422577887714101E-001                  4.7379239511886873E+000                 -7.9056468068074155E+000                  5.0536761073080516E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      85                  9.9999999970668245E+000                  5.9419849365226884E-001                  4.7413129880901277E+000                 -7.8945667912811004E+000                  5.0679899614410537E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      86                  9.9999999969660269E+000                  5.9417189079073318E-001                  4.7462013973307302E+000                 -7.8786043659627891E+000                  5.0886181952893859E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      87                  9.9999999967644282E+000                  5.9412059133278905E-001                  4.7507756998527864E+000                 -7.8631665152182366E+000                  5.1083199910943033E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      88                  9.9999999966636306E+000                  5.9409583085496265E-001                  4.7537213142138963E+000                 -7.8532610410149948E+000                  5.1209777174894962E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      89                  9.9999999965628330E+000                  5.9407162463378116E-001                  4.7579942428295610E+000                 -7.8389372749684769E+000                  5.1393023702487231E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      90                  9.9999999963612360E+000                  5.9402477137370502E-001                  4.7620296887690774E+000                 -7.8250555215426321E+000                  5.1568924707636485E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      91                  9.9999999962604367E+000                  5.9400207625860546E-001                  4.7646399312220442E+000                 -7.8161167477135649E+000                  5.1682378092823180E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      92                  9.9999999961596391E+000                  5.9397984003601167E-001                  4.7684419818643198E+000                 -7.8031473560510882E+000                  5.1847220576204753E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      93                  9.9999999959580403E+000                  5.9393666629016539E-001                  4.7732544730060686E+000                 -7.7864918746288430E+000                  5.2057789151390343E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      94                  9.9999999957564434E+000                  5.9389510477687535E-001                  4.7778297942185723E+000                 -7.7705692810314968E+000                  5.2258693787569124E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      95                  9.9999999955548446E+000                  5.9385502814494839E-001                  4.7821905284056241E+000                 -7.7553206829425729E+000                  5.2450783398352216E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      96                  9.9999999953532477E+000                  5.9381632370482662E-001                  4.7863563171575745E+000                 -7.7406922446858291E+000                  5.2634799705707129E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      97                  9.9999999951516507E+000                  5.9377889140106455E-001                  4.7903444432921329E+000                 -7.7266348743738966E+000                  5.2811394562163576E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      98                  9.9999999949500520E+000                  5.9374264209403582E-001                  4.7941701726393697E+000                 -7.7131063244837135E+000                  5.2981143908943693E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      99                  9.9999999947484550E+000                  5.9370749590406846E-001                  4.7978470284299073E+000                 -7.7000706397437844E+000                  5.3144559125171122E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                     100                  9.9999999945468581E+000                  5.9367338081894272E-001                  4.8031458275615808E+000                 -7.6814470053218153E+000                  5.3378772543601931E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                     101                  9.9999999941436624E+000                  5.9360799221376281E-001                  4.8081000848512465E+000                 -7.6636231577431886E+000                  5.3601129141141639E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                     102                  9.9999999939420654E+000                  5.9357660206303220E-001                  4.8112884226784320E+000                 -7.6522652557801871E+000                  5.3743324286748644E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
